ID,Platform,Project Name,Project ID,Version Number,Version ID,Dependency Name,Dependency Platform,Dependency Kind,Optional Dependency,Dependency Requirements,Dependency Project ID
76120216,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,eslint-plugin-standard,NPM,Development,False,^3.0.1,903741.0
76120340,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,flow-copy-source,NPM,Development,False,^1.2.1,1192532.0
76122366,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,nsp,NPM,Development,False,^2.8.1,177528.0
76119054,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,eslint-config-standard,NPM,Development,False,^10.2.1,786689.0
76117219,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,babel-core,NPM,Development,False,^6.26.0,570149.0
76119414,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,eslint-plugin-flowtype,NPM,Development,False,^2.35.0,868020.0
76123509,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,rollup,NPM,Development,False,0.48.0,789090.0
76118195,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,babel-plugin-transform-flow-strip-types,NPM,Development,False,^6.22.0,1063108.0
76118776,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,chai,NPM,Development,False,^4.1.2,134847.0
76118846,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,eslint,NPM,Development,False,4.5.0,145391.0
76119771,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,eslint-plugin-import,NPM,Development,False,^2.7.0,732519.0
76119980,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,eslint-plugin-promise,NPM,Development,False,^3.4.0,1160348.0
76120277,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,flow-bin,NPM,Development,False,^0.58.0,148430.0
76121650,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,lint-staged,NPM,Development,False,^5.0.0,1152576.0
76123643,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,rollup-plugin-alias,NPM,Development,False,^1.4.0,1215921.0
76114256,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,biggystring,NPM,runtime,False,^3.0.0,2376336.0
76115199,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,edge-login,NPM,runtime,False,^0.5.0,2640601.0
76115501,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,jsonschema,NPM,runtime,False,^1.2.0,291982.0
76121013,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,jsonfile,NPM,Development,False,^4.0.0,291922.0
76114540,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,buffer,NPM,runtime,False,^5.0.8,133354.0
76118731,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,babel-preset-flow,NPM,Development,False,^6.23.0,1409254.0
76120608,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,husky,NPM,Development,False,^0.14.3,158849.0
76122542,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,nyc,NPM,Development,False,^11.3.0,782914.0
76122036,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,mocha,NPM,Development,False,^4.0.0,295363.0
76117711,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,babel-eslint,NPM,Development,False,^7.2.3,684245.0
76119901,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,eslint-plugin-node,NPM,Development,False,^5.1.1,1097133.0
76114325,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,bn.js,NPM,runtime,False,^4.11.8,132078.0
76116234,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,unorm,NPM,runtime,False,^1.4.1,326976.0
76122776,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,prettier-eslint-cli,NPM,Development,False,^4.4.0,2118766.0
76123294,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,request,NPM,Development,False,^2.83.0,307050.0
76124787,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,updot,NPM,Development,False,^1.1.4,2365923.0
76124531,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,rollup-plugin-multi-entry,NPM,Development,False,^2.0.2,1109546.0
76124207,NPM,edge-currency-bitcoin,2479930,2.13.1,12713860,rollup-plugin-json,NPM,Development,False,^2.3.0,1059595.0
76124993,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,bcoin,NPM,runtime,False,git+https://github.com/Airbitz/bcoin.git#primitiveBuild,130917.0
76125595,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,coinselect,NPM,runtime,False,^3.1.11,986730.0
76129151,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,babel-preset-flow,NPM,Development,False,^6.23.0,1409254.0
76127137,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,uri-js,NPM,runtime,False,^3.0.2,327283.0
76129401,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,chai,NPM,Development,False,^4.1.2,134847.0
76132028,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,request,NPM,Development,False,^2.83.0,307050.0
76131943,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,nsp,NPM,Development,False,^2.8.1,177528.0
76126148,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,edge-login,NPM,runtime,False,^0.5.0,2640601.0
76131186,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,eslint-plugin-promise,NPM,Development,False,^3.4.0,1160348.0
76131546,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,flow-bin,NPM,Development,False,^0.58.0,148430.0
76125107,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,biggystring,NPM,runtime,False,^3.0.0,2376336.0
76130175,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,eslint,NPM,Development,False,4.5.0,145391.0
76131669,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,flow-copy-source,NPM,Development,False,^1.2.1,1192532.0
76131890,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,node-fetch,NPM,Development,False,^1.7.3,297678.0
76131996,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,prettier-eslint-cli,NPM,Development,False,^4.4.0,2118766.0
76131362,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,eslint-plugin-standard,NPM,Development,False,^3.0.1,903741.0
76131976,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,nyc,NPM,Development,False,^11.3.0,782914.0
76132066,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,rollup,NPM,Development,False,0.48.0,789090.0
76132119,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,rollup-plugin-babel,NPM,Development,False,^3.0.2,1059584.0
76132157,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,rollup-plugin-multi-entry,NPM,Development,False,^2.0.2,1109546.0
76125451,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,buffer,NPM,runtime,False,^5.0.8,133354.0
76125281,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,bn.js,NPM,runtime,False,^4.11.8,132078.0
76130718,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,eslint-plugin-flowtype,NPM,Development,False,^2.35.0,868020.0
76131824,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,mocha,NPM,Development,False,^4.0.0,295363.0
76131701,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,husky,NPM,Development,False,^0.14.3,158849.0
76126687,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,unorm,NPM,runtime,False,^1.4.1,326976.0
76127919,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,babel-core,NPM,Development,False,^6.26.0,570149.0
76131056,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,eslint-plugin-node,NPM,Development,False,^5.1.1,1097133.0
76131747,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,jsonfile,NPM,Development,False,^4.0.0,291922.0
76126387,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,jsonschema,NPM,runtime,False,^1.2.0,291982.0
76128549,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,babel-eslint,NPM,Development,False,^7.2.3,684245.0
76130583,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,eslint-config-standard,NPM,Development,False,^10.2.1,786689.0
76128717,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,babel-plugin-transform-flow-strip-types,NPM,Development,False,^6.22.0,1063108.0
76129908,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,disklet,NPM,Development,False,^0.2.4,2264563.0
76130764,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,eslint-plugin-import,NPM,Development,False,^2.7.0,732519.0
76132088,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,rollup-plugin-alias,NPM,Development,False,^1.4.0,1215921.0
76132180,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,updot,NPM,Development,False,^1.1.4,2365923.0
76131778,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,lint-staged,NPM,Development,False,^5.0.0,1152576.0
76132145,NPM,edge-currency-bitcoin,2479930,2.13.2,12713882,rollup-plugin-json,NPM,Development,False,^2.3.0,1059595.0
68666749,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,updot,NPM,Development,False,^1.1.4,2365923.0
68665888,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,biggystring,NPM,runtime,False,^3.0.0,2376336.0
68665900,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,buffer,NPM,runtime,False,^5.0.8,133354.0
68665972,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,airbitz-core-js,NPM,Development,False,git+https://github.com/Airbitz/airbitz-core-js.git#develop,1708406.0
68666195,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,eslint-plugin-import,NPM,Development,False,^2.7.0,732519.0
68666576,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,node-fetch,NPM,Development,False,^1.7.3,297678.0
68665859,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,airbitz-core-types,NPM,runtime,False,git+https://github.com/Airbitz/airbitz-core-types.git,2418797.0
68665870,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,bcoin,NPM,runtime,False,git+https://github.com/Airbitz/bcoin.git#primitiveBuild,130917.0
68665919,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,coinselect,NPM,runtime,False,^3.1.11,986730.0
68665987,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,babel-core,NPM,Development,False,^6.26.0,570149.0
68666001,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,babel-eslint,NPM,Development,False,^7.2.3,684245.0
68666064,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,chai,NPM,Development,False,^4.1.2,134847.0
68666076,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,coinstring,NPM,Development,False,^2.3.0,275041.0
68666092,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,disklet,NPM,Development,False,^0.2.4,2264563.0
68666137,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,eslint,NPM,Development,False,^4.5.0,145391.0
68666153,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,eslint-config-standard,NPM,Development,False,^10.2.1,786689.0
68666176,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,eslint-plugin-flowtype,NPM,Development,False,^2.35.0,868020.0
68666246,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,eslint-plugin-promise,NPM,Development,False,^3.4.0,1160348.0
68666531,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,mocha,NPM,Development,False,^4.0.0,295363.0
68666590,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,nsp,NPM,Development,False,^2.8.1,177528.0
68666676,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,rollup-plugin-babel,NPM,Development,False,^3.0.2,1059584.0
68665939,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,jsonschema,NPM,runtime,False,^1.2.0,291982.0
68666036,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,babel-preset-flow,NPM,Development,False,^6.23.0,1409254.0
68666224,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,eslint-plugin-node,NPM,Development,False,^5.1.1,1097133.0
68666665,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,rollup-plugin-alias,NPM,Development,False,^1.4.0,1215921.0
68665959,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,uri-js,NPM,runtime,False,^3.0.2,327283.0
68666020,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,babel-plugin-transform-flow-strip-types,NPM,Development,False,^6.22.0,1063108.0
68666429,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,husky,NPM,Development,False,^0.14.3,158849.0
68666513,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,lint-staged,NPM,Development,False,^5.0.0,1152576.0
68666641,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,request,NPM,Development,False,^2.83.0,307050.0
68666653,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,rollup,NPM,Development,False,0.48.0,789090.0
68666703,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,rollup-plugin-json,NPM,Development,False,^2.3.0,1059595.0
68666721,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,rollup-plugin-multi-entry,NPM,Development,False,^2.0.2,1109546.0
68666287,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,eslint-plugin-standard,NPM,Development,False,^3.0.1,903741.0
68666627,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,prettier-eslint-cli,NPM,Development,False,^4.4.0,2118766.0
68666330,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,flow-bin,NPM,Development,False,^0.58.0,148430.0
68666382,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,flow-copy-source,NPM,Development,False,^1.2.1,1192532.0
68666487,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,jsonfile,NPM,Development,False,^4.0.0,291922.0
68666606,NPM,edge-currency-bitcoin,2479930,2.1.4,11578528,nyc,NPM,Development,False,^11.3.0,782914.0
76132338,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,jsonschema,NPM,runtime,False,^1.2.0,291982.0
76132719,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,eslint-plugin-import,NPM,Development,False,^2.7.0,732519.0
76132898,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,flow-bin,NPM,Development,False,^0.58.0,148430.0
76133272,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,prettier-eslint-cli,NPM,Development,False,^4.4.0,2118766.0
76133400,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,rollup,NPM,Development,False,0.48.0,789090.0
76132519,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,chai,NPM,Development,False,^4.1.2,134847.0
76133466,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,rollup-plugin-alias,NPM,Development,False,^1.4.0,1215921.0
76133055,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,jsonfile,NPM,Development,False,^4.0.0,291922.0
76133162,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,node-fetch,NPM,Development,False,^1.7.3,297678.0
76133200,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,nsp,NPM,Development,False,^2.8.1,177528.0
76132239,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,biggystring,NPM,runtime,False,^3.0.0,2376336.0
76132287,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,coinselect,NPM,runtime,False,^3.1.11,986730.0
76132208,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,bcoin,NPM,runtime,False,git+https://github.com/Airbitz/bcoin.git#primitiveBuild,130917.0
76132544,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,eslint,NPM,Development,False,4.5.0,145391.0
76132784,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,eslint-plugin-promise,NPM,Development,False,^3.4.0,1160348.0
76133252,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,nyc,NPM,Development,False,^11.3.0,782914.0
76132253,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,bn.js,NPM,runtime,False,^4.11.8,132078.0
76132977,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,husky,NPM,Development,False,^0.14.3,158849.0
76132271,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,buffer,NPM,runtime,False,^5.0.8,133354.0
76132530,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,disklet,NPM,Development,False,^0.2.4,2264563.0
76132740,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,eslint-plugin-node,NPM,Development,False,^5.1.1,1097133.0
76133550,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,rollup-plugin-json,NPM,Development,False,^2.3.0,1059595.0
76133681,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,updot,NPM,Development,False,^1.1.4,2365923.0
76132320,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,edge-login,NPM,runtime,False,^0.5.0,2640601.0
76132363,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,unorm,NPM,runtime,False,^1.4.1,326976.0
76132932,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,flow-copy-source,NPM,Development,False,^1.2.1,1192532.0
76133107,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,lint-staged,NPM,Development,False,^5.0.0,1152576.0
76133291,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,request,NPM,Development,False,^2.83.0,307050.0
76132512,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,babel-preset-flow,NPM,Development,False,^6.23.0,1409254.0
76132387,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,uri-js,NPM,runtime,False,^3.0.2,327283.0
76132702,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,eslint-plugin-flowtype,NPM,Development,False,^2.35.0,868020.0
76132837,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,eslint-plugin-standard,NPM,Development,False,^3.0.1,903741.0
76133135,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,mocha,NPM,Development,False,^4.0.0,295363.0
76133502,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,rollup-plugin-babel,NPM,Development,False,^3.0.2,1059584.0
76132419,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,babel-core,NPM,Development,False,^6.26.0,570149.0
76132447,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,babel-eslint,NPM,Development,False,^7.2.3,684245.0
76132645,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,eslint-config-standard,NPM,Development,False,^10.2.1,786689.0
76133628,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,rollup-plugin-multi-entry,NPM,Development,False,^2.0.2,1109546.0
76132493,NPM,edge-currency-bitcoin,2479930,2.14.0,12713900,babel-plugin-transform-flow-strip-types,NPM,Development,False,^6.22.0,1063108.0
76134105,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,babel-core,NPM,Development,False,^6.26.0,570149.0
76133864,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,buffer,NPM,runtime,False,^5.0.8,133354.0
76134138,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,babel-eslint,NPM,Development,False,^7.2.3,684245.0
76134179,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,babel-plugin-transform-flow-strip-types,NPM,Development,False,^6.22.0,1063108.0
76134233,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,chai,NPM,Development,False,^4.1.2,134847.0
76134873,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,request,NPM,Development,False,^2.83.0,307050.0
76133900,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,coinselect,NPM,runtime,False,^3.1.11,986730.0
76133999,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,unorm,NPM,runtime,False,^1.4.1,326976.0
76134527,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,eslint-plugin-standard,NPM,Development,False,^3.0.1,903741.0
76134837,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,nyc,NPM,Development,False,^11.3.0,782914.0
76133828,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,bn.js,NPM,runtime,False,^4.11.8,132078.0
76134508,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,eslint-plugin-promise,NPM,Development,False,^3.4.0,1160348.0
76134991,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,rollup-plugin-babel,NPM,Development,False,^3.0.2,1059584.0
76134293,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,eslint,NPM,Development,False,4.5.0,145391.0
76134338,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,eslint-config-standard,NPM,Development,False,^10.2.1,786689.0
76134444,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,eslint-plugin-node,NPM,Development,False,^5.1.1,1097133.0
76134629,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,husky,NPM,Development,False,^0.14.3,158849.0
76134854,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,prettier-eslint-cli,NPM,Development,False,^4.4.0,2118766.0
76135026,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,rollup-plugin-json,NPM,Development,False,^2.3.0,1059595.0
76134052,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,uri-js,NPM,runtime,False,^3.0.2,327283.0
76134205,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,babel-preset-flow,NPM,Development,False,^6.23.0,1409254.0
76134391,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,eslint-plugin-flowtype,NPM,Development,False,^2.35.0,868020.0
76134666,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,jsonfile,NPM,Development,False,^4.0.0,291922.0
76134805,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,node-fetch,NPM,Development,False,^1.7.3,297678.0
76134818,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,nsp,NPM,Development,False,^2.8.1,177528.0
76134914,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,rollup,NPM,Development,False,0.48.0,789090.0
76133943,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,edge-login,NPM,runtime,False,^0.5.0,2640601.0
76134257,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,disklet,NPM,Development,False,^0.2.4,2264563.0
76134555,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,flow-bin,NPM,Development,False,^0.58.0,148430.0
76134595,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,flow-copy-source,NPM,Development,False,^1.2.1,1192532.0
76133752,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,bcoin,NPM,runtime,False,git+https://github.com/Airbitz/bcoin.git#primitiveBuild,130917.0
76133971,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,jsonschema,NPM,runtime,False,^1.2.0,291982.0
76134419,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,eslint-plugin-import,NPM,Development,False,^2.7.0,732519.0
76133799,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,biggystring,NPM,runtime,False,^3.0.0,2376336.0
76134692,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,lint-staged,NPM,Development,False,^5.0.0,1152576.0
76135128,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,updot,NPM,Development,False,^1.1.4,2365923.0
76134742,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,mocha,NPM,Development,False,^4.0.0,295363.0
76135088,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,rollup-plugin-multi-entry,NPM,Development,False,^2.0.2,1109546.0
76134965,NPM,edge-currency-bitcoin,2479930,2.14.1,12713969,rollup-plugin-alias,NPM,Development,False,^1.4.0,1215921.0
76136198,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,disklet,NPM,Development,False,^0.2.4,2264563.0
76136657,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,flow-bin,NPM,Development,False,^0.62.0,148430.0
76137179,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,lint-staged,NPM,Development,False,^5.0.0,1152576.0
76135267,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,buffer,NPM,runtime,False,^5.0.8,133354.0
76135974,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,babel-preset-flow,NPM,Development,False,^6.23.0,1409254.0
76136622,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,eslint-plugin-standard,NPM,Development,False,^3.0.1,903741.0
76137268,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,mocha,NPM,Development,False,^4.0.0,295363.0
76135378,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,jsonschema,NPM,runtime,False,^1.2.0,291982.0
76135628,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,uri-js,NPM,runtime,False,^3.0.2,327283.0
76135890,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,babel-plugin-transform-flow-strip-types,NPM,Development,False,^6.22.0,1063108.0
76136502,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,eslint-plugin-node,NPM,Development,False,^5.1.1,1097133.0
76136432,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,eslint-plugin-import,NPM,Development,False,^2.7.0,732519.0
76135191,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,bcoin,NPM,runtime,False,git+https://github.com/Airbitz/bcoin.git#primitiveBuild,130917.0
76135248,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,bn.js,NPM,runtime,False,^4.11.8,132078.0
76136749,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,flow-copy-source,NPM,Development,False,^1.2.1,1192532.0
76135300,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,coinselect,NPM,runtime,False,^3.1.11,986730.0
76135768,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,babel-core,NPM,Development,False,^6.26.0,570149.0
76136316,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,eslint,NPM,Development,False,4.5.0,145391.0
76136364,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,eslint-config-standard,NPM,Development,False,^10.2.1,786689.0
76136864,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,husky,NPM,Development,False,^0.14.3,158849.0
76136261,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,edge-core-js,NPM,Development,False,^0.6.3,2666587.0
76136397,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,eslint-plugin-flowtype,NPM,Development,False,^2.35.0,868020.0
76136937,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,jsonfile,NPM,Development,False,^4.0.0,291922.0
76137382,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,node-fetch,NPM,Development,False,^1.7.3,297678.0
76135812,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,babel-eslint,NPM,Development,False,^7.2.3,684245.0
76136585,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,eslint-plugin-promise,NPM,Development,False,^3.4.0,1160348.0
76135215,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,biggystring,NPM,runtime,False,^3.0.0,2376336.0
76135337,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,eventemitter3,NPM,runtime,False,^3.0.1,145668.0
76136098,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,chai,NPM,Development,False,^4.1.2,134847.0
76135475,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,unorm,NPM,runtime,False,^1.4.1,326976.0
76135415,NPM,edge-currency-bitcoin,2479930,2.14.10,12714193,stable,NPM,runtime,False,^0.1.6,317429.0
